1532,2484
1620,2620
1352,2358
1462,3107
1005,4872
1598,7354
1489,2535
1615,5191
1231,3522
889,10919
1810,4934
1153,65105
987,12837
1053,6024
1198,7211
1325,12189
1025,14799
1002,5549
1970,3496
941,20844
1090,35937
1633,4899
1390,4949
1227,14047
1364,2192
1189,2920
1502,11990
1887,29675
1043,3362
885,21501
1240,2286
1291,3411
408,6158
1251,15147
1222,12187
1313,2177
1586,2829
1425,14708
1134,2438
1131,4807
1255,4265
1045,16815
1684,26821
1538,6696
1100,6008
1107,4125
1342,17973
1483,11371
1297,6734
1794,3408
1503,4277
927,28523
1389,12371
1113,5309
1878,4226
1492,2964
1712,3175
1328,9028
1569,2546
1227,33001
288,661
1884,5526
1591,5220
1459,2477
1412,2900
1453,7810
1043,9585
1098,2366
1324,6605
1224,2640
949,8282
1679,4219
1288,7259
1412,2708
1413,4103
1484,4431
1619,2549
1541,4994
1631,6223
1648,7792
1208,3182
1461,3148
1267,2344
1311,3135
1309,4394
1133,37198
1035,11016
1083,9393
1215,4122
1957,3831
542,3934
1625,5338
1262,6315
1348,2970
1372,14127
1795,3766
1406,6774
1634,5457
784,2099
1392,2980
981,3283
1089,14572
1257,2940
1163,13657
1092,17261
1562,26863
1019,10960
1035,2487
922,6598
1227,12480
1004,13777
1221,28502
1219,32979
1712,8873
1745,6615
1513,2501
1547,7045
617,11385
1732,13799
1176,4694
1083,2833
1152,3116
1023,8637
1727,11836
1103,5585
1133,2351
1107,4631
747,10410
1002,6820
1160,2403
1365,5357
1909,3241
1787,4351
1132,16063
917,15924
774,11841
1028,3095
1730,6182
1754,11341
1150,2756
1838,4823
1280,2625
1165,3909
485,8687
1083,9577
1183,18045
1777,4164
1324,10873
1221,2360
897,41684
1321,3891
1431,2508
1050,3129
564,2945
1614,13380
877,11460
1135,4943
1472,4011
1107,19518
905,6460
1343,10335
1570,5915
1702,6017
1458,11774
1486,3818
1619,14834
1477,4760
1229,5697
1726,2514
1049,2546
956,31088
1564,11557
1073,4118
1181,103283
1202,5654
1906,13563
1646,5806
1054,3961
1711,41501
1624,16823
1555,5686
950,28746
697,24780
1486,15492
1623,41181
1035,15768
1718,18344
1700,11648
468,7121
1876,19993
833,12155
1514,4326
1981,7017
979,47526
1887,22129
1165,5020
1134,3005
1531,25734
1530,49809
906,62520
599,26715
1475,3046
328,2994
1778,15914
1721,3128
1923,4592
1400,4757
1709,5407
498,29993
1965,8435
1287,3560
1244,8032
1599,3048
1695,11656
1345,3518
1188,11739
723,4784
1836,4602
891,11027
1062,20336
1174,16950
684,25966
1299,4614
1796,25425
847,31167
1865,13352
1073,4967
1025,10390
1237,16870
1307,2238
738,7189
1964,2922
1215,4204
1791,3811
1221,4788
1116,11350
902,4365
1068,3485
987,3554
1463,4327
1448,5024
1163,6084
1097,4822
1522,10923
1371,11011
1244,19505
1170,35978
1839,3051
1207,6743
1031,6106
1325,2406
1080,8077
1842,4648
1774,12337
1257,2597
840,28497
1599,12019
1436,9171
1185,15278
1114,24607
1589,6504
599,8998
1313,10228
1196,7540
1024,2872
1518,2468
1488,4494
1001,3536
1256,4470
1243,2354
1100,10725
1932,3632
587,22366
1557,6282
1625,3845
1247,3745
1047,3345
1065,3672
1025,10921
987,8857
1210,3489
1018,4869
706,10268
1735,4767
1668,13473
1181,23393
1452,10939
568,1383
1850,10792
1089,7232
934,33301
1234,22221
1623,15130
1483,4153
1973,3948
1139,6527
1463,2786
1721,4432
1776,3490
1383,25895
1580,10386
611,6520
1231,2252
1500,1077
1761,2757
1826,2891
1771,4323
1091,9166
1035,2000
1327,4606
850,15227
1426,6327
1186,5060
1139,3490
1848,3356
1155,4146
1132,4228
1442,9341
717,13436
988,26270
1425,3108
1206,1873
1905,9499
1246,14310
1111,26703
1353,2224
737,16675
1538,16370
1291,2979
1506,3780
816,18623
972,22868
1433,2551
1294,5590
1328,2348
1099,3466
1390,3983
806,3329
1206,9905
1004,2457
1124,3874
1143,2355
1425,10058
1089,3907
1343,4736
1203,14336
1528,4004
1769,3416
957,11355
1411,5556
1735,6203
1057,28408
1521,5976
1164,17393
1955,4375
1163,12933
1590,32027
1567,8536
1472,3614
1166,8336
462,3868
1531,2862
1535,5289
1273,22376
1275,7757
1738,19897
977,18574
1606,2860
1690,4440
1116,5544
1524,5225
1808,5592
399,14122
1018,4023
1259,3181
1176,3052
1106,2967
1402,4112
1874,2938
1814,16734
1450,8941
1007,3991
1268,3527
1652,5704
887,55313
1554,3747
1543,19967
1066,5247
1299,16708
504,22003
1335,5620
1528,15593
1052,3778
1681,23582
829,37689
1102,21182
1852,2802
1272,10396
1368,7311
750,33312
1560,2982
1610,25694
1416,4891
1495,22480
1759,15432
1370,11645
1022,2250
1268,14486
998,2078
1595,5453
1033,15396
1294,2346
1466,4095
1180,8333
1148,23019
1619,3327
1081,2163
1403,3910
1492,5331
1382,2456
1494,5590
1120,10311
1232,4496
410,6105
1272,29894
1181,8128
1334,8801
1389,19770
1355,12057
1843,4728
1336,12064
1488,3079
1845,3046
1696,2688
1484,6630
1117,3020
1396,2524
1401,8286
1155,2112
1155,12037
1011,9201
1024,4150
1578,10073
1112,15656
1917,4277
1489,8591
1691,12516
1138,5479
1330,12163
1862,7228
1356,2531
1051,3066
1880,4918
1876,5030
1583,2799
1378,2744
1106,2275
1012,2604
1464,7880
1080,2087
1317,8252
1541,11499
1554,5597
1078,9584
288,14932
1617,9347
1328,11555
958,19896
643,14729
1583,9361
1409,15724
615,21664
1460,16478
1123,25560
1357,3671
1083,7208
1403,5320
1179,4771
1617,17978
1522,2786
1364,2296
1012,12131
1155,26080
536,90913
1660,5888
1005,79465
1633,16947
1133,11552
1262,3907
1294,6260
970,14416
1252,19684
1632,1983
1404,7489
1573,6531
1078,47578
1221,45233
1469,2790
1000,5084
1274,56336
1543,3853
1930,4169
1529,10791
1904,2806
984,4135
1296,4411
785,5614
1079,4822
1630,28444
1146,2597
478,6443
1252,4423
1255,4005
1330,4505
1212,2373
1698,3039
1503,11985
719,3597
1121,5325
1330,11439
1392,6147
1592,4253
1206,8125
1016,3678
610,14644
856,26208
735,20154
1029,13386
1843,5915
1058,4041
1175,4616
1400,2357
1786,11886
1746,2733
1228,5212
1060,13792
941,3308
1617,8158
1515,2219
1120,14907
1136,2097
1749,17490
1065,4898
1809,25574
1614,3642
1831,26315
1936,4805
1262,7916
1370,9446
1300,2720
179,8298
945,27518
1624,12552
991,2686
1007,5474
1649,6260
455,9061
643,40616
1739,2717
1098,3447
1283,4779
544,24168
1158,18955
1280,3338
1763,2796
1352,11399
1093,10799
1308,23035
836,26228
347,1414
1263,26383
1102,2727
1024,4266
240,222
1799,20386
1708,2763
1706,9479
703,32767
1531,14248
1066,16249
988,11475
802,1994
1201,2236
1095,5504
1240,16226
854,3671
1685,8426
1724,3698
1832,3638
1246,2577
1193,2206
1172,2123
900,5143
1021,6313
1357,2735
991,3118
1328,2341
720,31139
1819,2935
1273,3903
1245,8898
502,3861
1068,7325
290,1497
1344,10352
152,11490
1622,7390
460,9914
1219,2070
1786,3256
1410,6859
1548,5112
