7,386098,
20928,538794,
14015,175517,
7,403053,
103376,243810,
20929,554427,
20929,554468,
3120,419048,
16312,186506,
10399,434333,
6735,452623,
1,525992,
2939720,877162,
1794,361938,
30327,175192,
1392,361627,
96,716,
17845,394450,
44210,464132,
3192,387083,
2288936,667442,
14015,175252,
16312,180626,
103376,220034,
502928,507767,
103376,240535,
30327,190549,
3186,178202,
103376,232075,
987,54377,
20,309778,
20,306639,
64650,426424,
668796,507864,
20,319192,
30340,196046,
85804,650081,
337,362337,
44210,468434,
10400,424243,
29152,499462,
42,534069,
502928,508461,
36782,441463,
85804,645551,
71930,429438,
60,1251,
103376,238565,
16312,178397,
1,1902,
336281,457234,
2267996,681472,
1192401,592254,
16312,186293,
20,309135,
20929,546900,
1708271,753281,
120884,387231,
2952553,788807,
169,35701,
1,545650,
14015,185934,
987,49188,
42,546328,
16312,176685,
103389,244889,
7,386164,
16660,306769,
337,361063,
502935,503637,
1707865,756154,
1551451,740463,
16660,308536,
382,43094,
88527,640762,
6719,430070,
406,27200,
122271,456435,
16656,289427,
599972,510037,
6719,424900,
1,34441,
7,390048,
122284,452368,
1,37952,
7,406796,
3192,414828,
12,49372,
30225,509683,
3186,180857,
60,894,
20,321707,
1,1757,
337,362506,
156820,639956,
550982,592458,
89,39378,
17845,384388,
71930,426520,
1,756,
1752854,689793,
1,838,
122278,479397,
103376,222772,
103376,240812,
3186,182138,
406,38959,
599972,503492,
36782,449228,
17845,381587,
103376,223033,
73,1659,
1,756,
337,373977,
1,530676,
16312,177952,
3186,182210,
1,1670,
599972,509657,
169,33429,
1,557363,
7,399979,
64650,425659,
89,34282,
30225,508017,
1388676,825538,
36780,423668,
120973,382380,
987,52984,
42,542694,
1765555,737046,
16312,185120,
59,639,
6719,429662,
3186,181464,
406,27759,
10399,434617,
19498,197912,
1,1672,
1,998,
6735,429364,
59,672,
6735,456500,
2268008,676116,
3119,421451,
3186,179389,
3120,410976,
3119,390358,
16312,186686,
1192401,581900,
20928,539174,
1,586,
14015,176983,
1551045,756186,
16312,177950,
2268008,678488,
89,35598,
20928,542747,
59,728,
44210,446021,
1392,365355,
7,396408,
1388675,805610,
122271,448825,
42,541388,
1707865,752180,
103376,248160,
71930,433826,
1,776,
3186,187499,
16312,168949,
89,36283,
30327,182214,
14015,176575,
44210,467880,
1181186,564300,
71930,442049,
3186,181849,
1,541253,
103376,239604,
16656,290501,
1,662,
71930,432707,
337,363692,
103376,221336,
6719,412147,
502928,515109,
7,395528,
30327,184548,
20928,537734,
502928,512156,
502928,509508,
6719,439305,
17934,382097,
100,2155,
36782,450082,
59,672,
7,388565,
16312,189048,
1392,364550,
2268056,675908,
20928,537184,
127,1064,
30340,191823,
1306,57747,
1,826,
16312,176676,
42,538853,
20929,561897,
1774,367593,
122271,456298,
20,322116,
502935,513671,
42,548262,
42,547357,
20928,528544,
328851,459048,
44210,461359,
122271,454896,
502928,499423,
1794,375198,
6735,429019,
30327,178786,
3186,180659,
16660,317174,
20,322895,
1,403,
76,994,
502928,513593,
668796,520642,
64650,440632,
10399,434841,
20929,560410,
14015,196413,
14028,180952,
103376,224169,
1,557003,
1551451,744034,
337,364400,
599972,505742,
76,1757,
89,39529,
1,33846,
668796,514937,
20928,549688,
16312,192104,
1306,64093,
20,312116,
42,541033,
1,532556,
16656,287532,
20929,540784,
3186,188252,
169,36219,
71930,432690,
89,44698,
76,1615,
64650,436065,
406,23295,
1306,56234,
20929,548516,
42,556002,
169,30632,
1,532882,
19498,205957,
20929,555677,
122271,456870,
328851,465432,
3119,418393,
20929,552184,
3120,411565,
59,863,
59,720,
44210,466502,
16312,177579,
1,539099,
59,925,
20929,549427,
60,816,
1708271,760363,
337,374252,
2288924,670934,
44210,475445,
19498,199531,
30327,178432,
59,870,
59,751,
20928,553319,
20929,534069,
1,1955,
1192401,577087,
382,45422,
20928,532277,
10399,434700,
1,2320,
6719,431584,
44210,461724,
987,55752,
7,404530,
89,43575,
3119,413620,
406,31441,
502928,518558,
76,1285,
1,2333,
16312,178818,
3192,424327,
20,314518,
502935,507421,
1181186,558396,
1551451,757378,
406,29805,
20928,543510,
14015,168926,
16312,177794,
20,315433,
156820,652189,
30327,181038,
502928,495448,
16312,178884,
20929,540567,
89,50894,
16312,177045,
71930,440115,
17934,381464,
16656,289507,
16312,178667,
88485,661301,
84829,647885,
1192402,587185,
1753840,679233,
60,806,
336281,455692,
69,777,
1707865,745333,
1774,367345,
2268008,689076,
20929,560196,
337,365807,
12,47680,
120884,378624,
16312,174745,
120973,372729,
14015,183480,
14015,168792,
48047,514861,
60,899,
532080,581397,
1707865,768353,
6735,458978,
1,37512,
96,573,
14015,177021,
336281,443562,
1765961,768174,
30225,506242,
16312,189088,
64650,403633,
1551451,749801,
20,312664,
103376,230345,
1,943,
987,52826,
19498,189679,
337,365913,
64650,440631,
1551045,745941,
16312,189961,
30340,191078,
3119,419696,
1,34166,
59,719,
20928,537317,
16312,180063,
88485,640789,
6719,406041,
337,376246,
16312,180657,
1,741,
337,364663,
169,33619,
406,25248,
16312,169888,
16312,178229,
1752854,683783,
20,311339,
87317,640615,
30327,179703,
1,602,
42,550787,
987,54193,
20,312616,
337,363585,
328851,452484,
127,757,
16312,177911,
406,33839,
76,1313,
3186,173771,
600031,521125,
502928,519319,
1,2098,
64650,428143,
16656,286241,
1388676,812361,
20,314912,
14015,178203,
16656,285966,
2288924,672170,
76,2124,
16312,177132,
975,53118,
30327,177853,
20929,555379,
76,2443,
1,740,
120973,372417,
3119,390327,
1,889,
30327,178148,
16660,307032,
71930,430685,
16312,180468,
20,315519,
502928,519135,
17934,385227,
120884,382614,
73,1923,
20,312378,
3119,392622,
16656,288434,
103376,239957,
19498,196508,
103376,223003,
328851,458182,
120884,381253,
16656,284718,
1,34868,
103376,237723,
3119,422598,
6735,457257,
502935,511110,
44210,465882,
42,535747,
1192402,593269,
12,54868,
42,553233,
16312,189580,
16312,169886,
7,395252,
30327,186867,
12,53823,
406,31627,
3159915,857642,
42,549200,
20929,546092,
2952426,782816,
502935,514233,
16312,178695,
127,898,
3192,389691,
30327,189068,
987,55122,
20929,546179,
336281,459576,
120884,381374,
7,387678,
406,24886,
6719,408884,
1,2057,
1,852,
20929,533209,
7,393182,
3192,410202,
42,555289,
122284,449763,
19498,206383,
10400,407026,
89,34005,
502928,517855,
1,35410,
20,313022,
1,35164,
16312,185555,
2268008,679754,
64650,428728,
60,482,
30225,513760,
16312,177780,
699021,574359,
64650,441504,
64650,406525,
699021,571692,
16656,299434,
1,2233,
17845,382870,
88485,652848,
20929,555911,
382,42503,
30225,513107,
20929,545893,
30340,183429,
120973,383055,
502928,504338,
1,811,
30327,178213,
1181245,565080,
975,55813,
85804,640388,
16656,288745,
2288936,677292,
1,612,
1249693,646089,
1765961,753795,
60,758,
599972,502392,
71930,405985,
502935,500057,
30327,178453,
16656,296091,
20928,550059,
96,849,
406,26269,
103376,222241,
20929,555869,
16312,177501,
3186,180274,
16312,189046,
103389,240200,
10400,440192,
1192401,582077,
16312,181221,
59,867,
1,559085,
89,33937,
502935,509159,
20929,547147,
89,35890,
406,26428,
16312,176664,
14015,168335,
16312,186104,
668796,502922,
29152,515900,
96,923,
6735,460023,
3119,415603,
89,45882,
16312,177073,
69,852,
30327,187312,
1181186,545988,
48047,515649,
502935,514682,
382,42286,
89,35812,
1,1646,
1707865,770664,
42,545158,
48047,518401,
1,675,
699021,573067,
1,913,
1,534228,
96,905,
1,43259,
16656,295264,
76,1167,
337,364098,
3186,179131,
336281,453627,
1192401,582409,
1752854,679336,
29152,502859,
16312,170475,
3186,173282,
987,54700,
20929,546445,
16312,180178,
406,24253,
1765961,746827,
88485,642158,
1,559044,
502928,505876,
103376,237329,
36782,419891,
502928,494041,
1774,366056,
20,308040,
3186,183389,
502935,512755,
42,559394,
1708271,772500,
59,707,
406,30234,
337,363895,
406,27619,
17934,382250,
1,1870,
1551045,750771,
85804,653647,
668796,523953,
1306,50828,
502935,508611,
30327,178913,
3159915,848253,
103376,246539,
1774,363009,
1765961,736696,
1,878,
73,1476,
406,31557,
1192401,593632,
1,2597,
17934,383274,
30225,505896,
76,1248,
103376,222478,
42,557104,
59,972,
1551451,769241,
69,666,
16312,192371,
69,729,
14015,195332,
120973,376644,
20,313798,
1249692,635850,
2952553,788454,
1,2077,
1,544592,
1765555,763277,
103376,223320,
6719,429936,
76,2083,
14015,168705,
36782,461642,
975,54600,
1708271,762672,
16656,298056,
3119,413481,
103376,221848,
103376,222108,
502935,506489,
3192,420659,
10399,444848,
19498,199195,
6735,462937,
1794,369052,
1,33204,
36780,461549,
20928,543622,
2268008,688091,
16312,177901,
1,35560,
1,36331,
169,37820,
59,813,
502935,509303,
406,31128,
64650,436633,
502935,502780,
19498,204488,
16312,197094,
1,537919,
89,40355,
406,33792,
1774,364992,
42,555266,
36782,447386,
1,2529,
16312,176090,
3120,395819,
16312,177219,
1,1443,
103376,223356,
127,920,
1,1752,
7,398173,
337,363426,
